user,item,time
1168,5410,1221616116
1168,7827,1221616196
1168,6305,1221616287
1168,750,1221616325
1168,1212,1221616342
1168,54259,1221616408
1168,8865,1221616434
1168,49530,1221616455
1168,36517,1221616472
1168,6303,1221616531
1168,778,1221616551
1168,32,1221616569
1168,52952,1221616596
1168,3741,1221616629
1168,2427,1221616637
1168,2932,1221616672
1168,356,1221616697
1168,4226,1221616703
1168,48394,1221616746
1168,34405,1221616789
1168,2571,1221616810
1168,6934,1221616817
1168,6365,1221616819
1168,56171,1221616847
1168,1653,1221616907
1168,3471,1221616936
1168,48774,1221616954
1168,27905,1221616968
1168,1199,1221616984
1168,541,1221616994
1168,2117,1221617039
1168,8361,1221617061
1168,33794,1221617105
1168,741,1221617115
1168,2502,1221617119
1168,4011,1221617123
1168,1748,1221617127
1168,4103,1221617169
1168,36529,1221617187
1168,5418,1221617199
1168,3105,1221617278
1168,8873,1221617316
1168,4993,1221617415
1168,7153,1221617417
1168,5952,1221617419
1168,6502,1221617742
1168,53000,1221617752
1168,2959,1221617856
1168,3730,1221617971
1168,296,1221618006
1168,1206,1221618172
1175,2599,1114227918
1175,1500,1114227922
1175,1358,1114227941
1175,2353,1114227984
1175,2001,1114227994
1175,4034,1114228003
1175,4973,1114228058
1175,6539,1114228113
1175,2248,1114228198
1175,3996,1114228219
1175,8807,1114228267
1175,6188,1114228279
1175,8641,1114228287
1175,5991,1114228308
1175,4246,1114228345
1175,5051,1114228434
1175,6711,1114228559
1175,2081,1114228637
1175,508,1114228654
1175,5418,1114228671
1175,4963,1114228681
1175,8984,1114228684
1175,8798,1114228699
1175,597,1114228710
1175,2485,1114228752
1175,2888,1114228763
1175,6942,1114228857
1175,8665,1114228861
1175,8368,1114228867
1175,5989,1114228874
1175,1680,1114228878
1175,1704,1114228885
1175,2762,1114228887
1175,4896,1114228899
1175,6218,1114228901
1175,2321,1114228912
1175,5816,1114228916
1175,2396,1114228922
1175,1246,1114228934
1175,4014,1114228934
1175,838,1114228958
1175,6385,1114228962
1175,6358,1114228968
1175,7023,1114228984
1175,915,1114228988
1175,916,1114228999
1175,8128,1114229064
1175,8784,1114229104
1175,318,1114229112
1175,50,1114229126
1175,3897,1114229141
1175,527,1114229149
1175,6979,1114229175
1175,1968,1114229187
1175,2858,1114229191
1175,457,1114229200
1175,5995,1114229203
1175,2692,1114229214
1175,7090,1114229227
1175,2324,1114229231
1175,1307,1114229242
1175,6787,1114229246
1175,1617,1114229257
1175,2028,1114229270
1175,2502,1114229387
1175,3786,1114229407
1175,1257,1114229425
1175,7444,1114229451
1175,5445,1114229473
1175,2706,1114229553
1175,2188,1114229558
1175,2716,1114229563
1175,2918,1114229571
1175,778,1114229586
1175,1580,1114229589
1175,1641,1114229595
1175,1247,1114229599
1175,1265,1114229604
1175,47,1114229613
1175,296,1114229620
1175,593,1114229625
1175,5010,1114229646
1175,5299,1114229650
1175,3911,1114229675
1175,4308,1114229679
1175,4018,1114229697
1175,3408,1114229713
1175,3176,1114229735
1175,2671,1114229765
1175,2144,1114229800
1175,1947,1114229835
1175,1912,1114229852
1175,1608,1114229866
1175,1569,1114229868
1175,1088,1114229893
1175,1172,1114229897
1175,562,1114229942
1175,94,1114229975
1175,7151,1114230001
1175,7154,1114230007
1175,5135,1114230052
1175,3594,1114230127
1175,2891,1114230187
1175,7451,1114230512
1175,357,1114230558
1175,1059,1114230569
1175,1357,1114230574
1175,4361,1114230578
1175,3448,1114230640
1175,5577,1114230657
1175,1079,1114230672
1175,2997,1114230697
1175,5013,1114230725
1175,348,1114230751
1175,195,1114231203
1175,3882,1114231242
1175,4992,1114231267
1175,4025,1114231287
1175,6155,1114231361
1175,5620,1114231376
1175,2581,1114231387
1175,7019,1114231400
1175,5283,1114231463
1175,6266,1114231483
1175,2247,1114231501
1175,3270,1114356238
1175,1101,1114356247
1175,1527,1114356347
1175,1784,1114356361
1175,223,1114356373
1175,4223,1114356424
1175,2080,1114356481
1175,2125,1114356492
1175,1888,1114356512
1175,1380,1114356521
1175,647,1114357419
1175,441,1114357434
1175,6378,1114357535
1175,3505,1114357596
1175,4901,1114357619
1175,6989,1114357633
1175,1271,1114357637
1175,39,1114357646
1175,2231,1114357703
1175,588,1114357713
1175,595,1114357729
1175,1693,1114357757
1175,4022,1114653942
1175,1682,1114653967
1175,454,1114653975
1175,300,1114653996
1175,3536,1114654112
1175,2541,1114654171
1175,1895,1114654224
1175,1586,1114654233
1175,1810,1114654318
1175,3301,1114654328
1175,2978,1114654337
1175,1517,1114654359
1175,11,1114654361
1175,339,1114654372
1175,6810,1114654415
1175,3851,1114654540
1175,1573,1114654566
1175,1036,1114654575
1175,4027,1114654679
1175,2572,1114654722
1175,4487,1114654981
1175,6331,1114655243
1175,7624,1117900723
1175,30822,1119751432
1175,2763,1119751597
1175,858,1119751761
1175,26131,1119751836
1175,27721,1128824575
1175,7139,1128824661
1175,34162,1128824693
1175,31685,1128824706
1175,5222,1128824710
1175,5812,1128824783
1175,4054,1128824839
1175,4231,1128824880
1175,4639,1128824941
1175,440,1128825158
1175,2071,1128825169
1175,4033,1128825188
1175,4061,1128825195
1175,1060,1128825259
1175,1396,1128825311
1175,2058,1128825322
1175,3668,1128825359
1175,1734,1129167329
1175,27821,1134258300
1175,8970,1135962448
1175,40583,1135962458
1175,7162,1135962527
1175,1198,1135962574
1175,45720,1154821201
1175,6636,1154821265
1175,4239,1154821276
1175,1136,1154821348
1175,1221,1154821379
1175,32598,1154821471
1175,34319,1163199622
1175,44195,1163215592
1175,49272,1164585501
1175,47122,1166490657
1175,40629,1166490672
1175,48516,1171919854
1175,51084,1171919864
1175,51884,1180226953
1175,49530,1180226965
1175,377,1180227177
1175,648,1180227186
1175,1073,1180227189
1175,10,1180227209
1175,608,1180227232
1175,3623,1180227238
1175,2115,1180227241
1175,364,1180227243
1175,587,1180227264
1175,1291,1180227279
1175,32,1180227312
1175,45447,1180227324
1175,6870,1180227329
1175,39183,1180227336
1175,44199,1180227365
1175,33679,1180227384
1175,1270,1180227395
1175,1225,1180227411
1175,1777,1180227435
1175,1552,1180227440
1175,1183,1180227453
1175,474,1180227464
1175,45186,1180227483
1175,3421,1180227514
1175,7,1180227516
1175,36517,1180227535
1175,1721,1180227584
1175,36525,1186181184
1175,45728,1186181201
1175,6593,1186181384
1175,8972,1186181589
1175,6215,1186181637
1175,54286,1198196523
1175,56152,1198196555
1175,49824,1198196581
1175,54503,1198196591
1175,53972,1198196602
1175,52973,1198196804
1175,50160,1198196811
1198,2174,1124377514
1198,2710,1124377521
1198,1080,1124377530
1198,923,1124377552
1198,908,1124377561
1198,1653,1124377573
1198,58,1124377575
1198,2640,1124377579
1198,2054,1124377584
1198,904,1124377613
1198,1278,1124377614
1198,163,1124377621
1198,4226,1124377722
1198,588,1124377817
1198,3623,1124377821
1198,4886,1124377828
1198,32,1124377832
1198,1210,1124377837
1198,3578,1124377841
1198,1,1124377848
1198,4022,1124377854
1198,1923,1124377865
1198,2791,1124377884
1198,3033,1124377889
1198,2324,1124377898
1198,1307,1124377917
1198,1584,1124377919
1198,1266,1124377925
1198,1374,1124377933
1198,1333,1124377937
1198,1375,1124377942
1198,1275,1124377950
1198,1213,1124377999
1198,1198,1124377999
1198,1089,1124378004
1198,1127,1124378010
1198,296,1124378149
1198,593,1124378153
1198,356,1124378156
1198,590,1124378171
1198,260,1124378178
1198,589,1124378189
1198,608,1124378210
1198,50,1124378215
1198,595,1124378227
1198,1196,1124378233
1198,47,1124378245
1198,364,1124378247
1198,1270,1124378250
1198,2858,1124378255
1198,597,1124378263
1198,500,1124378265
1198,2571,1124378269
1198,1097,1124378288
1198,587,1124378294
1198,1073,1124378303
1198,253,1124378308
1198,2762,1124378312
1198,1580,1124378326
1198,1617,1124378330
1198,1240,1124378334
1198,1193,1124378365
1198,586,1124378370
1198,1214,1124378375
1198,1291,1124378378
1198,2396,1124378381
1198,541,1124378385
1198,1036,1124378388
1198,1136,1124378395
1198,2716,1124378398
1198,111,1124378402
1198,1200,1124378412
1198,1356,1124378420
1198,919,1124378436
1198,924,1124378444
1198,1961,1124378449
1198,410,1124378467
1198,1704,1124378475
1198,1387,1124378501
1198,1079,1124378506
1198,1784,1124378515
1198,2987,1124378524
1198,442,1124378527
1198,4306,1124378534
1198,1219,1124378583
1198,6016,1124378592
1198,3307,1124378614
1198,3462,1124378618
1198,1682,1124378674
1198,4993,1124379372
1198,858,1124379385
1198,3114,1124379392
1198,2194,1124379412
1198,2918,1124379421
1198,1639,1124379694
1198,2470,1124379694
1198,1876,1124379694
1198,3948,1124379696
1198,3994,1124379703
1198,485,1124379737
1198,4720,1124379876
1198,3706,1124379911
1198,3108,1124379922
1198,3060,1124379937
1198,2950,1124379949
1198,2641,1124379951
1198,2413,1124379982
1198,5349,1124380498
1198,2502,1124380510
1198,2001,1124380522
1198,2424,1124380530
1198,1258,1124380541
1198,1371,1124380547
1198,1222,1124380563
1198,2105,1124380605
1198,2252,1124380635
1198,3793,1124380737
1198,1755,1124380768
1198,3527,1124380894
1198,3253,1124380897
1198,2003,1124380920
1198,2321,1124380926
1198,2355,1124380940
1198,1997,1124380944
1198,2011,1124380950
1198,1282,1124380971
1198,596,1124381013
1198,8636,1124381200
1198,6979,1124381201
1198,4499,1124381298
1198,4025,1124381310
1198,4085,1124381317
1198,4103,1124381321
1198,3791,1124381385
1198,3198,1124381458
1198,3159,1124381480
1198,2872,1124381504
1198,2986,1124381507
1198,2410,1124381603
1198,2478,1124381606
1198,2455,1124381616
1198,2403,1124381660
1198,2336,1124381667
1198,2140,1124381696
1198,2134,1124381699
1198,2313,1124381704
1198,2312,1124381712
1198,2110,1124381727
1198,2111,1124381732
1198,2109,1124381743
1198,2072,1124381746
1198,1994,1124381765
1198,2004,1124381768
1198,1907,1124381794
1198,2176,1124382287
1198,3471,1124382313
1198,1274,1124382320
1198,2529,1124382375
1198,1206,1124382407
1198,671,1124382420
1198,2662,1124382429
1198,1199,1124382440
1198,2010,1124382449
1198,7481,1124382501
1198,3032,1124382560
1198,162,1124394718
1198,6618,1124394832
1198,1321,1124395066
1198,4558,1124395153
1198,2094,1124395438
1198,551,1124395818
1198,2137,1124395826
1198,1293,1124395844
1198,2800,1124396117
1198,4467,1124396187
1198,4896,1124396228
1198,2797,1124396231
1198,3479,1124396254
1198,5540,1124396294
1198,4911,1124396337
1198,4275,1124396367
1198,5040,1124396377
1198,1587,1124396392
1198,5021,1124396706
1198,4105,1124396836
1198,2118,1124396845
1198,4128,1124396919
1198,1220,1124397116
1198,594,1124397156
1198,899,1124397160
1198,2414,1124397219
1198,8501,1124397320
1198,6461,1124397508
1198,3723,1124397608
1198,2985,1124397758
1198,2115,1124478634
1198,321,1124478669
1198,3869,1124478685
1198,8961,1124479142
1198,1339,1124479321
1198,3752,1124479360
1198,1909,1124483315
1198,2657,1124483320
1198,2022,1124483337
1198,2953,1124483349
1198,8783,1124718111
1198,3526,1124735914
1198,4121,1124735921
1198,3697,1124735927
1198,2108,1124736001
1198,1093,1124736045
1198,7004,1124736137
1198,3917,1124736309
1198,1346,1124736417
1198,7104,1124736483
1198,5500,1124736498
1198,2916,1124736515
1198,7361,1125500599
1198,6534,1125955507
1198,1246,1125955576
1198,2167,1127151234
1198,6333,1127151277
1198,33794,1138130577
1198,33615,1138130810
1198,6942,1138626389
1198,4823,1138627212
1198,7254,1139235103
1198,31225,1139831010
1198,5265,1144687267
1198,527,1153748874
1198,36517,1153748909
1198,33679,1153748953
1198,40339,1153748975
1198,6377,1153748989
1198,2294,1153749030
1198,318,1172585680
1198,8464,1172585715
1198,37720,1172585823
1198,6373,1172585868
1198,38798,1172585893
1198,31685,1172586012
1198,35836,1172586051
1200,1250,1114684406
1200,70,1114684484
1200,5445,1114684491
1200,3418,1114684508
1200,1674,1114684521
1200,145,1114684530
1200,1276,1114684546
1200,1285,1114684786
1200,2028,1114684892
1200,260,1114684912
1200,3471,1114684917
1200,527,1114684922
1200,2762,1114684925
1200,1094,1114684945
1200,1206,1114684962
1200,1215,1114684974
1200,1682,1114684979
1200,474,1114684993
1200,50,1114685002
1200,648,1114685013
1200,329,1114685079
1200,5618,1114685175
1200,8368,1114685194
1200,5816,1114685205
1200,5225,1114685252
1200,3252,1114685269
1200,3274,1114685289
1200,3108,1114685339
1200,2541,1114685378
1200,2161,1114685439
1200,6287,1114685710
1200,6213,1114685744
1200,4741,1114686161
1200,4993,1114686176
1200,2571,1114686606
1200,589,1114686656
1200,7915,1114686745
1200,6333,1114686791
1200,7649,1114686844
1200,5903,1114686873
1200,7445,1114686899
1200,1748,1114686917
1200,4102,1114686928
1200,4776,1114686945
1200,47,1114686952
1200,4085,1114687003
1200,6979,1114687022
1200,4308,1114687029
1200,7360,1114687059
1200,1120,1114687095
1200,3147,1114687101
1200,5418,1114687110
1200,3386,1114687127
1200,1200,1114687157
1200,3448,1114687165
1200,3578,1114687172
1200,5952,1114687176
1200,7153,1114687180
1200,4226,1114687190
1200,318,1114687195
1200,1198,1114687205
1200,7361,1114687217
1200,6016,1114687229
1200,1221,1114687242
1200,1193,1114687249
1200,2019,1114687258
1200,750,1114687270
1200,912,1114687275
1200,904,1114687297
1200,3030,1114687303
1200,1196,1114687378
1200,1210,1114687379
1200,1291,1114687453
1200,7147,1114687805
1200,1704,1114687824
1200,2947,1114687836
1200,4855,1114687845
1200,1961,1114687856
1200,6874,1114687960
1200,7438,1114687962
1200,296,1114687972
1200,1089,1114687991
1200,1729,1114688010
1200,5630,1114688048
1200,1293,1114688097
1200,1912,1114688134
1200,4878,1114688155
1200,1214,1114688167
1200,32,1114688187
1200,541,1114688206
1200,3793,1114688225
1200,6502,1114688229
1200,7254,1114688242
1200,172,1114688468
1200,1590,1114688482
1200,5046,1114688626
1200,5881,1114688779
1200,4034,1114688861
1200,7981,1114691650
1200,293,1114691688
1200,8874,1114691709
1200,7090,1114691738
1200,3996,1114691770
1200,2542,1114691818
1200,1201,1114691864
1200,4963,1114691880
1200,8360,1114691891
1200,8665,1114691929
1200,3114,1114691976
1200,778,1114691997
1200,4235,1114692002
1200,593,1114723377
1200,7034,1114723525
1200,6377,1114723536
1200,4011,1114723558
1200,555,1114723973
1200,29,1114724113
1200,1653,1114724141
1200,1097,1114724176
1200,1527,1114724222
1200,3527,1114724238
1200,1356,1114724281
1200,5054,1114724297
1200,480,1114724318
1200,2916,1114724323
1200,1580,1114724334
1200,2455,1114724344
1200,8644,1114724386
1200,2600,1114724423
1200,4370,1114724449
1200,3697,1114724621
1200,442,1114724689
1200,5219,1114724742
1200,5065,1114724748
1200,6966,1114724802
1200,1573,1114724897
1200,3033,1114724923
1200,3503,1114724963
1200,1374,1114725007
1200,3994,1114725019
1200,2858,1114725253
1200,8983,1114725274
1200,1258,1114725310
1200,2959,1114725398
1200,7022,1114725482
1200,6721,1114725493
1200,7844,1114725513
1200,6214,1114725536
1200,356,1114725673
1200,457,1114725678
1200,592,1114725685
1200,380,1114725705
1200,1,1114725710
1200,608,1114725726
1200,165,1114725753
1200,364,1114725774
1200,597,1114725790
1200,25,1114725860
1200,111,1114725917
1200,1393,1114725937
1200,2997,1114725942
1200,2683,1114725963
1200,786,1114725975
1200,1610,1114726007
1200,2355,1114726030
1200,2706,1114726039
1200,1517,1114726064
1200,1101,1114726080
1200,2174,1114726088
1200,2710,1114726095
1200,1080,1114726119
1200,1641,1114726136
1200,1394,1114726143
1200,1407,1114726168
1200,112,1114726186
1200,2700,1114726204
1200,8370,1115065228
1200,8636,1115065246
1200,27773,1116238140
1200,2329,1116238211
1200,6539,1116238276
1200,4262,1116238287
1200,7143,1116238325
1200,3897,1116238397
1200,4571,1116238575
1200,8596,1116238709
1200,5628,1116238748
1200,6197,1116238767
1200,8873,1116355697
1200,1339,1116355802
1200,802,1116355924
1200,1275,1116355930
1200,8798,1116355951
1200,2108,1116356077
1200,7367,1116356234
1200,6754,1116356255
1200,3408,1116357034
1200,4896,1116357040
1200,2985,1116357230
1200,2021,1116357251
1200,4874,1116357272
1200,3827,1116357411
1200,7163,1116357421
1200,5459,1116357624
1200,150,1116358695
1200,153,1116358714
1200,733,1116358751
1200,2716,1116359811
1200,1923,1116359889
1200,353,1116360068
1200,2797,1116360085
1200,1246,1116360161
1200,2791,1116360181
1200,832,1116360231
1200,33493,1116622667
1200,3499,1116623122
1200,6664,1116624364
1200,4223,1116624649
1200,5679,1116624685
1200,3006,1116624738
1200,7160,1116624812
1200,1954,1116624899
1200,6947,1116624946
1200,508,1116625009
1200,27416,1116625190
1200,6552,1116625864
1200,1962,1116625898
1200,5959,1116626284
1200,4105,1116626341
1200,2000,1116626390
1200,5621,1116628283
1200,7017,1116628380
1200,7193,1116628997
1200,5040,1116629446
1200,2126,1116629475
1200,7454,1116629923
1200,4980,1116630064
1200,2505,1116630421
1200,2840,1116630446
1200,1377,1116630542
1200,7458,1116630643
1200,8836,1116631538
1200,3426,1116632204
1200,6548,1116632435
1200,2431,1116632498
1200,3614,1116632656
1200,4572,1116632689
1200,3263,1116633158
1200,7325,1116633235
1200,3863,1116633262
1200,1136,1116633447
1200,1199,1116633527
1200,1673,1116633563
1200,2291,1116633568
1200,4720,1116633647
1200,3275,1116633735
1200,8645,1116633974
1200,1587,1116634326
1200,1747,1116634876
1200,6537,1116873097
1200,8950,1116873157
1200,1036,1116880455
1200,5010,1116880511
1200,7373,1116880526
1200,3763,1116880825
1200,1391,1116880831
1200,8957,1116881014
1200,33162,1116960878
1200,5294,1116964107
1200,6323,1116964188
1200,6879,1116964447
1200,2058,1116964531
1200,2353,1116964650
1200,5388,1116964797
1200,349,1116964880
1200,1396,1116964911
1200,5049,1116964921
1200,7482,1116965172
1200,4995,1116965207
1200,6291,1116965243
1200,1090,1116965288
1200,4027,1116965358
1200,7371,1116965397
1200,590,1117202216
1200,2890,1117202419
1200,3751,1117202432
1200,1645,1117202450
1200,1092,1117202471
1200,5528,1117202552
1200,5218,1117202555
1200,5669,1117202561
1200,6281,1117202571
1200,4979,1117202578
1200,4701,1117202584
1200,5015,1117202589
1200,4246,1117202612
1200,3969,1117202653
1200,2403,1117202771
1200,6564,1117203277
1200,5502,1117395612
1200,3052,1117396001
1200,410,1117396372
1200,1968,1117396411
1200,1784,1117396428
1200,1584,1117396467
1200,1676,1117396726
1200,1233,1117396768
1200,3623,1117396848
1200,1997,1117396940
1200,3328,1117483931
1200,4238,1117656119
1200,2167,1117656257
1200,5254,1117656271
1200,2688,1117656487
1200,3053,1117656518
1200,8781,1117656623
1200,5481,1117697162
1200,5902,1117697168
1200,3686,1117697253
1200,3285,1117697266
1200,1333,1117697290
1200,6301,1117697664
1200,253,1117698018
1200,3556,1117698169
1200,1347,1117698207
1200,2150,1117698394
1200,5378,1117724184
1200,1225,1118002696
1200,350,1118693008
1200,1183,1118693248
1200,2232,1118693348
1200,6218,1118693480
1200,8371,1118693535
1200,33679,1118774216
1200,27831,1118845375
1200,8917,1119470439
1200,31878,1119470470
1200,32587,1123076831
1200,33794,1123076854
1200,34150,1124304743
1200,8959,1124305273
1200,32019,1125605781
1200,8966,1125605826
1200,858,1125605857
1200,1320,1125606095
1200,2115,1125606291
1200,33166,1125780790
1200,5673,1125783005
1200,6711,1125783055
1200,8865,1125783064
1200,7841,1125783818
1200,33004,1125784956
1200,1298,1125785038
1200,27706,1125785164
1200,34162,1125867603
1200,1617,1125867843
1200,1288,1125868144
1200,1370,1125868188
1200,1265,1126312229
1200,3253,1126312240
1200,3424,1126312335
1200,1042,1126312559
1200,319,1126312633
1200,27788,1127598249
1200,38038,1129391734
1200,8970,1129391755
1200,3198,1129391877
1200,37733,1131230187
1200,2194,1132437257
1200,1376,1132437329
1200,1371,1132437334
1200,4816,1132437394
1200,4881,1132437434
1200,5956,1132437437
1200,4975,1132437453
1200,1271,1132437724
1200,996,1132437830
1200,31696,1132437945
1200,5500,1132438116
1200,4020,1132438264
1200,5152,1132438724
1200,1249,1132438815
1200,5047,1132439003
1200,27821,1132439209
1200,1387,1135113273
1200,198,1135114271
1200,41569,1135114628
1200,454,1135114987
1200,3176,1135115423
1200,1084,1135115548
1200,2407,1135115577
1200,1343,1135115711
1200,1047,1135115758
1200,2294,1135115786
1200,2005,1135115890
1200,2278,1135115918
1200,2193,1135115953
1200,1061,1135116271
1200,1994,1135116368
1200,2393,1135116511
1200,1345,1135116535
1200,1037,1135116547
1200,2124,1135116685
1200,3174,1135116707
1200,2288,1135116740
1200,2944,1135116908
1200,36529,1135210669
1200,3717,1135856167
1200,6538,1135877901
1200,6184,1136321111
1200,5797,1136321298
1200,37240,1140545279
1200,40815,1140545333
1200,34319,1140545487
1200,1255,1140545534
1200,30793,1140545747
1200,3927,1142626110
1200,27700,1144354727
1200,35836,1144354870
1200,40732,1144355461
1200,45186,1148845995
1200,37382,1148846222
1200,38061,1149201650
1200,5055,1149201960
1200,6378,1149202043
1200,41716,1149202072
1200,3256,1149202210
1200,1350,1149202306
1200,2140,1149202428
1200,1261,1149202483
1200,163,1149202683
1200,7387,1149202766
1200,3105,1149625214
1200,37729,1149625263
1200,4973,1149625479
1200,8961,1149625531
1200,30707,1149625570
1200,39052,1149625680
1200,44191,1149625707
1200,1909,1149625727
1200,4902,1149625795
1200,2176,1149626140
1200,288,1149626196
1200,4146,1149626215
1200,1079,1149626304
1200,3156,1149626382
1200,1690,1149626497
1200,923,1149626511
1200,7323,1149626570
1200,903,1149626666
1200,6957,1149626691
1200,6618,1149626760
1200,3300,1149626786
1200,485,1149626816
1200,357,1149626874
1200,2712,1149626917
1200,6503,1149626957
1200,1208,1149626992
1200,924,1149627008
1200,1625,1149627162
1200,551,1149627196
1200,1219,1149627209
1200,6867,1149627297
1200,3081,1149627403
1200,5349,1149627411
1200,316,1149627418
1200,3744,1149627436
1200,2490,1149627460
1200,1222,1149627564
1200,22,1149627598
1200,3977,1149627626
1200,3534,1149627661
1200,161,1149972430
1200,41285,1149972775
1200,21,1149973069
1200,337,1149973447
1200,920,1149973538
1200,1732,1149973668
1200,3175,1149973873
1200,852,1149973936
1200,1597,1149974037
1200,3752,1149975052
1200,3624,1149975189
1200,3535,1149975252
1200,383,1149975581
1200,3301,1149975622
1200,481,1149975668
1200,5013,1149975711
1200,100,1149975792
1200,1589,1149975812
1200,6807,1149975921
1200,1620,1149976242
1200,3298,1149976385
1200,175,1149976486
1200,290,1149976525
1200,8949,1149976662
1200,3869,1149976709
1200,3267,1149976746
1200,2567,1149976805
1200,3452,1149976981
1200,3524,1149977364
1200,6953,1149977572
1200,1627,1149977780
1200,31804,1151322386
1200,42730,1151322616
1200,6662,1153773375
1200,1125,1153773719
1200,6663,1153773743
1200,7073,1153773791
1200,628,1153780120
1200,4901,1153780943
1200,44665,1154000820
1200,41997,1154660676
1200,40583,1154660694
1200,34405,1155218277
1200,45722,1155852628
1200,7560,1156173329
1200,45517,1157746929
1200,5299,1158522862
1200,42004,1158523342
1200,27660,1158601906
1200,42723,1158966790
1200,235,1158966819
1200,39427,1159192146
1200,1266,1159218146
1200,7930,1159395185
1200,8783,1159395264
1200,43921,1159395483
1200,7293,1159556639
1200,37741,1159556709
1200,44199,1159556745
1200,31685,1159556851
1200,8972,1159557083
1200,44195,1160492019
1200,45499,1160566178
1200,30846,1161544984
1200,39419,1161545060
1200,27905,1161545809
1200,45210,1162332713
1200,36276,1162846303
1200,42632,1162848040
1200,48385,1163373600
1200,45447,1163839255
1200,48516,1164405628
1200,43396,1164823538
1200,1240,1165019754
1200,7123,1165020908
1200,44204,1165179641
1200,373,1166895282
1200,49272,1167832805
1200,48394,1170081604
1200,43936,1170757621
1200,31807,1170758431
1200,39183,1171921130
1200,8985,1172876403
1200,141,1178978924
1200,53125,1180730879
1200,2396,1180731389
1200,51662,1180731456
1200,46578,1180731495
1200,50160,1180731544
1200,49130,1180731635
1200,27808,1180731670
1200,1960,1180731798
1200,7149,1180732375
1200,8464,1180732456
1200,44974,1181837132
1200,48774,1181837159
1200,6387,1182812291
1200,53322,1182858317
1200,4865,1183072742
1200,347,1183149654
1200,50794,1183408761
1200,47810,1183408787
1200,48304,1184610467
1200,51540,1184610676
1200,49530,1187043588
1200,53464,1187043715
1200,52281,1187043977
1200,54001,1187044174
1200,53972,1187044897
1200,51935,1188150467
1200,48997,1188251933
1200,54286,1188252179
1200,50068,1188252452
1200,53121,1188677358
1200,4306,1188677365
1200,1237,1188677389
1200,47610,1188677613
1200,52458,1188677633
1200,47099,1189802366
1200,53000,1189802511
1200,553,1189968567
1200,49278,1189968931
1200,51086,1189975406
1200,30812,1189976341
1200,8361,1189976636
1200,45720,1189977054
1200,45950,1189977341
1200,8589,1189978434
1200,46322,1189979026
1200,52328,1190060828
1200,53956,1190406763
1200,51418,1190406811
1200,49961,1190407230
1200,51412,1190479748
1200,3809,1192387924
1200,6385,1192388071
1200,48738,1194210897
1200,52722,1194211106
1200,50872,1194211187
1200,50442,1194978844
1200,48043,1197044188
1200,49312,1197046938
1200,51255,1199401007
1200,53129,1199835682
1200,55290,1199835700
1200,53550,1200093392
1200,56339,1200703841
1200,54995,1201387721
1200,53519,1201387794
1200,55118,1201387986
1200,55765,1201388010
1200,27866,1202752707
1200,52950,1202752804
1200,31658,1202753091
1200,54259,1207764084
1200,57368,1207764145
1200,55820,1207764293
1200,56782,1207764315
1200,866,1207764355
1200,56757,1207764583
1200,58301,1207764667
1200,59016,1208792470
1200,59315,1211312856
1200,55272,1211383420
1200,27611,1227538669
1200,63113,1227538752
1200,40586,1227538890
1200,26614,1227538909
1200,57274,1227539901
1200,61132,1227540043
1200,57640,1227540166
1200,59784,1227540242
1200,57401,1227540285
1200,59725,1227540302
1200,58295,1227540538
1200,57669,1227540616
1200,57147,1227540733
1200,56367,1227540765
1200,56941,1227540773
1200,56788,1227540778
1200,56174,1227540837
1200,56169,1227540923
1200,55232,1227541056
1200,60950,1228859031
1200,56921,1228859453
1200,7842,1228861165
1200,58559,1228861950
1200,52604,1228862736
1200,54771,1228862834
1200,3178,1228863310
1200,31785,1228938164
1200,52973,1228939479
1200,59369,1232578521
1200,26007,1233448520
1200,67295,1238707113
1200,60684,1238707328
1200,60069,1239746854
1200,59026,1239746944
1200,63033,1239747138
1200,61248,1239747174
1200,56152,1240439124
1200,68358,1242767896
1200,68319,1242767940
1200,64614,1245016464
1200,69140,1245622331
1202,6874,1221474085
1202,555,1221474092
1202,628,1221474129
1202,2763,1221474135
1202,1061,1221474177
1202,743,1221474226
1202,1687,1221474327
1202,6016,1221474434
1202,58559,1221474438
1202,858,1221474459
1202,4226,1221474474
1202,1198,1221474483
1202,527,1221474485
1202,50,1221474505
1202,4239,1221474591
1202,3147,1221474650
1202,364,1221474664
1202,58295,1221474691
1202,2959,1221475301
1202,296,1221476882
1202,2329,1226693351
1202,318,1226693356
1202,48516,1226693359
1202,1213,1226693364
1202,47,1226693370
1202,55765,1226693393
1202,1222,1226693397
1202,48738,1226693399
1202,593,1226693408
1202,4011,1226693411
1202,2858,1226693413
1202,7361,1226693416
1202,293,1226693419
1202,2571,1226693421
1202,55820,1226693431
1202,1196,1226693434
1202,3949,1226693447
1202,4878,1226693456
1202,27773,1226693469
1202,2762,1226693479
1202,49530,1226693491
1202,7438,1226693498
1202,2028,1226693511
1202,32587,1226693515
1202,2194,1226693527
1202,111,1226693561
1202,5954,1226693599
1202,1214,1226693602
1202,1200,1226693604
1202,48774,1226693613
1202,52281,1226693625
1202,1206,1226693658
1202,55444,1226693663
1202,1227,1226693681
1202,4995,1226693689
1202,44191,1226693718
1202,4034,1226693770
1202,589,1226693839
1202,1240,1226693841
1202,8798,1226693851
1202,54995,1226693872
1202,6711,1226693932
1202,39183,1226693989
1202,8981,1226694056
1202,53519,1226694087
1202,2232,1226694107
1202,2700,1226694121
